Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_445,c_2,c_4,c_5,m_2,0.7147,0.870378314781189
model_446,c_4,c_7,m_3,c_5,0.7396,0.7405230542182922
model_447,c_11,c_2,c_8,c_10,0.7305,0.8273333954811096
model_448,c_8,m_1,c_9,c_2,0.7537,0.7363906955242157
model_449,c_5,c_7,c_10,s,0.7041,0.8619591812133789
model_450,c_6,c_10,c_1,c_7,0.7012,0.8896759444236756
model_451,c_4,m_2,c_8,m_3,0.6997,0.8678993880271911
model_452,c_12,c_6,s,-,0.7254,0.8520607018470764
model_453,c_9,c_1,c_10,m_2,0.6978,0.886228102684021
model_454,c_4,c_5,c_12,c_1,0.7253,0.818146460056305
model_455,c_4,c_10,c_10,m_1,0.7178,0.8581554181098938
model_456,c_1,c_3,s,-,0.6738,0.9468688018798828
model_457,c_11,c_1,c_5,c_12,0.7236,0.854402551651001
model_458,c_5,c_3,c_11,c_3,0.7377,0.8044859088897706
model_459,c_7,c_10,c_1,c_2,0.7259,0.7989113580703735
model_460,m_3,c_2,c_3,c_6,0.7123,0.8931817553520203
model_461,c_1,c_1,m_1,m_3,0.6966,0.8699290098190308
model_462,c_4,c_5,c_12,s,0.7294,0.8150097772598267
model_463,c_7,c_11,c_5,c_2,0.6912,0.9032417877197265
model_464,c_10,c_1,c_11,c_6,0.7486,0.7732167593479157
model_465,c_9,m_2,c_8,m_1,0.7417,0.7567762444496154
model_466,c_3,m_2,c_2,c_11,0.7631,0.738947548866272
model_467,c_11,c_9,m_2,c_7,0.7235,0.825206297302246
model_468,c_9,m_2,c_12,c_8,0.7997,0.6209799933433533
model_469,c_3,c_11,c_10,c_3,0.7224,0.818522952747345
model_470,c_10,c_1,c_2,c_8,0.7146,0.8447378049850464
model_471,c_2,m_3,c_4,c_10,0.7241,0.8281245073318482
model_472,c_9,c_12,c_9,c_6,0.754,0.7388881629943848
model_473,c_8,c_10,c_2,c_11,0.7421,0.7711784399032593
model_474,c_7,c_5,c_4,c_10,0.7288,0.8193512447357177
model_475,c_2,c_8,c_11,m_2,0.7279,0.8076497877120972
model_476,c_3,c_10,c_12,c_5,0.7364,0.7971936856269837
model_477,c_1,c_11,c_8,c_8,0.7342,0.8138492292404175
model_478,c_8,c_10,s,-,0.6833,0.9534517007827759
model_479,c_6,c_12,c_9,c_1,0.7445,0.7467675025939942
model_480,m_2,c_7,c_9,c_7,0.6439,1.0997664968490601
model_481,c_11,c_6,c_12,c_2,0.7314,0.8036078852653503
model_482,c_3,c_4,c_1,c_9,0.7149,0.8451680780410766
model_483,c_5,c_3,c_2,m_3,0.7361,0.7922829526901245
model_484,c_5,c_4,m_2,m_2,0.7148,0.82083952999115
model_485,c_10,m_2,c_12,c_6,0.7851,0.6567272927284241
model_486,c_4,c_5,c_9,s,0.6894,0.9741433499336243
model_487,c_7,c_9,c_8,c_2,0.7176,0.8601915140151978
model_488,c_5,c_6,c_5,c_10,0.6975,0.9000327958106995
model_489,c_7,c_9,c_11,c_6,0.7354,0.7738984372138977
model_490,c_7,c_10,c_5,c_5,0.7354,0.7933484020233155
model_491,c_10,m_2,c_11,c_3,0.775,0.7396344831228256
model_492,c_8,c_1,c_10,c_2,0.7319,0.8238750010490418
model_493,c_7,c_7,c_4,c_1,0.695,0.9066148063659668
model_494,c_1,c_1,c_10,c_9,0.7248,0.8416033181190491
model_495,c_1,c_6,c_4,c_3,0.7267,0.8151860174179077
model_496,c_3,c_8,c_5,s,0.7145,0.8202462601661682
model_497,c_4,c_6,c_8,c_2,0.7379,0.7836459364891052
model_498,c_3,m_3,c_11,c_10,0.7195,0.8443382937431335
model_499,c_9,c_8,s,-,0.6966,0.918319467163086
model_500,c_3,c_11,c_12,m_2,0.7317,0.786516434955597
model_501,c_11,c_6,c_9,c_12,0.7554,0.7302884949684143
model_502,c_11,c_2,c_6,c_12,0.7265,0.8232517676353455
model_503,c_12,c_2,c_9,c_12,0.7411,0.7595372976303101
model_504,c_9,m_3,c_10,c_10,0.7703,0.6750731440544129
model_505,c_12,m_3,c_9,c_1,0.7782,0.6743278958797455
model_506,c_2,c_11,m_1,m_1,0.7327,0.7872689456939698
model_507,c_9,c_3,c_1,c_11,0.7368,0.7852584968566895
model_508,c_12,c_7,c_3,c_4,0.7156,0.8559521379470825
model_509,c_11,m_2,c_3,c_4,0.7394,0.7634431200027466
model_510,c_5,c_8,c_4,m_1,0.7029,0.8489739114761352
model_511,c_7,c_1,c_5,c_2,0.7165,0.8436643237113952
model_512,c_8,m_2,m_2,c_6,0.747,0.7561304347991943
model_513,c_12,c_1,c_7,c_12,0.707,0.8447198478698731
model_514,c_3,c_11,c_12,s,0.7405,0.7694703113079071
model_515,c_3,c_12,m_3,c_8,0.7648,0.6802476861953736
model_516,c_9,c_11,c_1,c_8,0.723,0.8499726418495178
model_517,c_12,c_12,c_11,m_2,0.7476,0.7528800495147705
model_518,c_5,c_12,c_9,c_1,0.7434,0.7715346405029296
model_519,c_1,c_5,c_12,c_6,0.7439,0.7546769404411315
model_520,c_12,c_2,m_1,c_6,0.7546,0.7163194772720337
model_521,c_7,c_11,c_5,c_5,0.7401,0.7677197903633117
model_522,c_7,c_8,c_9,m_2,0.7443,0.7764315757274628
model_523,c_7,c_11,c_3,c_6,0.7384,0.7971857333183289
model_524,c_3,c_8,c_2,m_3,0.7249,0.8030630384445191
model_525,c_2,c_10,m_1,s,0.7145,0.8272861924171447
model_526,c_10,m_1,c_8,m_3,0.7502,0.740760942363739
model_527,c_6,c_8,c_5,c_9,0.7459,0.7910265608787537
model_528,c_7,c_9,c_1,m_3,0.7156,0.8266182184219361
model_529,c_6,c_4,c_10,m_1,0.7124,0.8583398746490478
model_530,c_5,c_4,s,-,0.6963,0.8939770220756531
model_531,c_1,c_5,c_10,m_3,0.719,0.8224454921722412
model_532,c_6,c_4,c_4,m_3,0.7253,0.797657841014862
model_533,c_6,c_9,c_4,c_10,0.7349,0.789613620185852
model_534,c_11,m_2,c_4,c_4,0.7497,0.7403308847427368
model_535,c_1,c_2,s,-,0.6868,0.9153530474662781
model_536,c_5,c_9,c_3,c_11,0.7416,0.8519901666641235
model_537,c_1,c_3,c_2,c_6,0.7293,0.8238843574523925
model_538,c_8,c_9,c_4,c_5,0.6956,0.9349837032318116
model_539,c_6,m_3,c_7,m_1,0.7235,0.7941912260055543
model_540,c_11,m_1,c_1,c_6,0.7497,0.7601618339538574
model_541,c_10,c_1,c_12,c_3,0.7562,0.7502610938072205
model_542,c_11,m_2,c_1,c_10,0.768,0.725674325466156
model_543,c_6,m_3,c_4,c_6,0.718,0.8406937512397766
model_544,c_9,c_2,c_6,m_3,0.7413,0.7577189135551453
model_545,m_3,c_4,c_4,s,0.6661,0.9706869173049927
model_546,c_8,c_2,c_3,c_6,0.71,0.8534429258346558
model_547,c_10,m_1,c_5,c_9,0.7771,0.7056916100025177
model_548,c_9,c_10,m_1,c_10,0.7203,0.805166005897522
model_549,c_12,c_6,c_6,c_6,0.7322,0.850642798280716
model_550,c_3,c_7,c_10,m_2,0.7019,0.8741518708229065
model_551,c_2,c_8,c_11,c_3,0.7055,0.9049764172554016
model_552,c_4,c_5,c_6,c_2,0.7237,0.8031814426422119
model_553,c_7,c_3,c_3,s,0.7216,0.8536451238632202
model_554,c_8,c_2,c_7,c_7,0.7087,0.8417724081039428
model_555,c_4,c_6,c_10,c_8,0.6974,0.9315878422737122
model_556,c_6,c_11,m_2,c_7,0.7298,0.7924673385620117
model_557,m_3,m_3,c_6,m_1,0.5628,1.26333553314209
model_558,c_8,c_8,c_6,c_4,0.751,0.7918688382625579
model_559,c_8,c_6,c_11,c_3,0.7465,0.7847323102951049
model_560,c_9,c_5,c_6,m_2,0.7233,0.8025195957183838
model_561,c_4,c_9,c_1,c_4,0.7098,0.8514613433837891
model_562,c_3,c_10,c_9,c_12,0.7423,0.8250940428733826
model_563,m_2,m_3,c_10,c_4,0.6055,1.1048950536727906
model_564,m_3,c_10,c_11,c_11,0.7011,1.0390606451034545
model_565,c_7,c_9,c_6,c_2,0.7365,0.766783848285675
model_566,c_4,c_5,c_12,m_3,0.7234,0.8401939951896668
model_567,c_9,m_1,c_7,c_10,0.7182,0.8651227851867676
model_568,c_1,c_4,c_9,c_7,0.697,0.9077306471824645
model_569,c_11,c_1,m_3,m_1,0.7262,0.811176595878601
model_570,c_2,c_1,c_6,c_3,0.721,0.8416725678443908
model_571,c_10,c_12,c_2,m_2,0.7284,0.7759120544433594
model_572,c_6,c_12,c_1,c_8,0.7212,0.8423475908279419
model_573,c_2,m_1,c_4,c_3,0.7203,0.8345713787078858
model_574,c_11,c_6,c_7,m_3,0.7393,0.7592977126121521
model_575,c_10,c_5,c_5,c_6,0.7502,0.7856599946022034
model_576,c_4,c_1,c_4,m_1,0.7063,0.8537296184539795
model_577,c_10,c_1,c_1,s,0.678,0.9409360253334046
model_578,c_7,c_1,s,-,0.6927,0.8959290362358093
model_579,c_5,c_8,c_12,m_3,0.7169,0.827530029964447
model_580,c_7,c_4,c_1,c_12,0.7328,0.8202132906913757
model_581,c_4,c_8,c_11,c_5,0.7092,0.8474438705444336
model_582,c_6,m_3,c_5,m_3,0.6974,0.8770744407653809
model_583,c_10,c_12,c_3,s,0.7365,0.7831371753692628
model_584,c_11,c_2,c_7,m_3,0.734,0.7726964994430542
model_585,c_4,c_3,m_3,c_12,0.7679,0.6934339582443237
model_586,c_10,c_6,c_10,c_6,0.7075,0.8981566717147828
model_587,c_3,c_3,c_9,c_9,0.6872,0.9683933245658874
model_588,m_2,c_11,c_5,c_8,0.6882,0.98658219165802
model_589,c_5,c_12,m_3,c_4,0.755,0.7208019188880921
model_590,c_10,c_12,c_1,c_7,0.7234,0.8085517867088318
model_591,c_12,c_1,c_10,s,0.7286,0.8009406403541565
model_592,m_1,c_3,c_8,s,0.6981,0.8838760381698608
model_593,c_1,c_6,c_1,m_3,0.7088,0.8393553136825561
model_594,c_10,c_10,c_7,s,0.7072,0.8545269934654236
model_595,c_2,c_4,c_3,c_6,0.7268,0.8753977382659912
model_596,c_5,c_10,c_6,s,0.717,0.8283129026412964
model_597,c_9,c_11,m_3,c_9,0.7804,0.6454612291812897
model_598,c_12,c_6,c_3,s,0.7058,0.8814715021133422
model_599,c_12,c_10,c_4,c_1,0.7426,0.7869093408584594
model_600,c_9,c_12,c_7,m_2,0.7123,0.8602349383354188
model_601,c_8,c_3,c_6,c_4,0.7235,0.8117756887435913
model_602,c_2,c_5,m_3,c_8,0.7278,0.7953279351234436
model_603,c_3,c_4,c_2,m_2,0.7082,0.8348408707618713
model_604,c_6,c_7,c_9,c_8,0.7109,0.8781814267158509
model_605,c_7,m_1,c_4,c_1,0.7028,0.8705081627845764
model_606,c_1,c_1,m_2,c_8,0.7232,0.80603281955719
model_607,c_4,c_1,c_12,c_9,0.7313,0.8185031921386718
model_608,m_2,c_6,s,-,0.6567,0.9775770565032958
model_609,c_11,c_8,c_10,m_1,0.7218,0.8112955082893372
model_610,c_1,c_5,c_6,c_6,0.713,0.8591792757034302
model_611,c_8,m_2,c_7,c_4,0.7247,0.8160656819343567
model_612,c_9,m_2,m_2,c_2,0.7149,0.8308344696998596
model_613,c_9,c_4,c_9,c_12,0.7475,0.769630162525177
model_614,m_3,c_10,c_7,c_7,0.6776,0.97022601146698
model_615,c_5,m_2,c_8,c_3,0.7447,0.7732150638580322
model_616,c_10,c_12,c_9,c_4,0.767,0.7280291381835937
model_617,c_12,c_5,c_9,s,0.7271,0.8067157065868378
model_618,c_8,c_2,c_6,c_6,0.7421,0.7755582386016846
model_619,m_3,c_8,c_11,c_4,0.6688,0.984196743106842
model_620,c_4,m_1,m_3,c_4,0.6914,0.9267254697799683
model_621,c_2,c_1,c_12,m_1,0.7334,0.7851588393211365
model_622,c_2,c_5,c_6,c_9,0.7358,0.8000666542053223
model_623,c_6,c_7,c_3,c_10,0.6914,0.9151867539405822
model_624,c_7,c_4,c_1,c_7,0.7322,0.8172239340782166
model_625,c_10,c_5,c_5,c_4,0.718,0.8690554668426513
model_626,c_6,c_1,c_9,c_8,0.7144,0.8482629574775696
model_627,c_8,c_9,c_1,c_9,0.7069,0.8652172821044922
model_628,c_3,m_1,c_11,c_4,0.7547,0.7368902137756348
model_629,c_5,m_1,c_1,c_12,0.7396,0.7882127807617187
model_630,c_1,c_3,m_2,c_11,0.7583,0.7639938902854919
model_631,c_8,m_2,c_5,m_2,0.7553,0.7279487278938294
model_632,c_4,c_9,m_1,m_2,0.7405,0.7544102171897888
model_633,c_3,c_4,m_3,m_1,0.7094,0.8489835494995117
model_634,c_11,c_1,c_11,s,0.7246,0.8354182667732238
model_635,c_2,c_9,c_5,c_11,0.7326,0.8474498041629791
model_636,c_2,c_3,c_3,c_7,0.6972,0.9558325523376465
model_637,m_2,m_2,c_9,s,0.6511,0.9934359270095825
model_638,c_11,c_5,m_3,c_11,0.7665,0.7025257262229919
model_639,c_10,c_5,m_2,c_3,0.7303,0.8128446429252625
model_640,c_3,c_2,m_3,c_6,0.7307,0.7829747207641602
model_641,c_4,c_9,c_1,c_9,0.7131,0.8409836168289184
model_642,c_1,c_8,c_4,c_8,0.7032,0.8926340030670166
model_643,c_3,c_5,c_12,c_8,0.7461,0.7895703684806824
model_644,c_5,c_11,c_10,c_6,0.716,0.8336110062599182
model_645,c_12,c_2,c_3,m_3,0.7358,0.771064171886444
model_646,c_4,c_5,c_4,c_7,0.6909,0.9258806195259094
model_647,c_10,m_2,m_2,m_1,0.7312,0.8291637848854065
model_648,c_8,c_6,m_2,c_7,0.7194,0.853489364528656
model_649,c_5,c_8,s,-,0.7114,0.8497379333496093
model_650,c_11,c_5,c_7,c_7,0.6933,0.9505916556358337
model_651,c_4,m_1,m_2,c_6,0.7382,0.7873152376174927
model_652,c_2,m_1,c_11,c_8,0.751,0.7672568353652954
model_653,c_12,c_9,c_10,c_3,0.7353,0.7889003453254699
model_654,c_4,c_4,m_3,m_1,0.7237,0.8246011817932128
model_655,c_10,c_4,c_2,c_2,0.731,0.7900092338562011
model_656,c_4,c_11,s,-,0.6618,0.9843284395217895
model_657,c_3,c_10,c_1,c_9,0.7367,0.848840385723114
model_658,c_2,c_6,m_3,c_1,0.7385,0.7883651655197144
model_659,c_8,m_3,c_7,c_7,0.7308,0.7887975419998169
model_660,c_11,c_5,c_3,c_12,0.7692,0.7389128165245056
model_661,c_12,c_8,s,-,0.7059,0.8808834659576416
model_662,c_12,c_2,c_1,c_7,0.7053,0.8600726573944092
model_663,c_1,c_9,c_6,c_8,0.7021,0.9667701166152954
model_664,c_6,m_1,c_11,c_6,0.7628,0.7481165383815765
model_665,c_10,m_1,c_10,c_6,0.7624,0.701078633260727
model_666,c_8,c_4,c_8,c_12,0.76,0.7567760779380799
model_667,c_5,c_2,m_1,c_11,0.6695,0.9438363490104675
model_668,m_1,c_7,c_11,c_9,0.7106,0.9378677419662476
model_669,c_12,c_10,m_2,c_8,0.7511,0.7367129685401916
model_670,c_1,c_12,m_1,c_1,0.72,0.8145927112579345
model_671,c_8,c_8,c_1,c_11,0.7407,0.8046840808868408
model_672,c_4,c_1,c_8,c_1,0.7134,0.8430828099250793
model_673,c_9,c_2,c_5,m_3,0.7408,0.7756758425712585
model_674,c_12,m_3,c_11,c_10,0.7916,0.6390188099861145
model_675,c_4,c_4,c_4,c_2,0.7141,0.8574914370536805
model_676,c_9,c_2,c_1,c_3,0.7139,0.8436384592056274
model_677,c_11,m_3,m_2,c_4,0.7125,0.8338005321502685
model_678,c_9,c_8,c_6,m_2,0.6722,0.9478046305656433
model_679,c_7,c_5,m_2,c_6,0.7377,0.7601529001235962
model_680,c_6,c_9,c_7,c_9,0.7261,0.8169425430297852
model_681,c_9,c_12,c_8,c_2,0.7576,0.74069532995224
model_682,c_11,c_4,c_10,c_7,0.6954,0.9216839712142945
model_683,c_8,c_8,c_3,c_9,0.7161,0.8556530501365661
model_684,c_4,c_1,c_9,c_8,0.7225,0.8127033992767334
model_685,c_12,c_5,c_1,s,0.7389,0.7857728063583374
model_686,c_9,m_3,s,-,0.7018,0.8568197472572326
model_687,c_6,c_4,c_4,c_9,0.7261,0.8127667612075805
model_688,c_3,c_3,c_6,m_1,0.7205,0.801519529247284
model_689,c_2,m_2,c_1,s,0.6993,0.8834669091224671
model_690,c_11,m_1,c_6,m_2,0.7514,0.7274690393447876
model_691,m_3,s,-,-,0.6918,0.8995718562126159
model_692,c_11,c_12,c_4,c_3,0.7507,0.7431709776878357
model_693,c_5,c_1,c_11,c_6,0.7361,0.8040298741340637
model_694,c_12,c_5,c_7,c_7,0.7301,0.8160190559387207
model_695,c_3,c_8,c_11,c_9,0.7294,0.8315477882385254
model_696,c_7,c_4,c_6,m_2,0.7314,0.7972717476844787
model_697,c_3,c_6,c_1,m_1,0.7174,0.8222485933303832
model_698,m_1,m_2,c_4,c_5,0.6725,0.9412686081886291
model_699,c_10,c_2,c_2,c_7,0.7007,0.9378968178749084
model_700,c_8,c_2,m_3,c_12,0.775,0.6638746688842774
model_701,c_3,c_4,c_6,s,0.7029,0.8845718175888061
model_702,c_8,m_1,c_6,m_3,0.7405,0.7525880596160889
model_703,c_7,c_1,c_6,c_12,0.7201,0.8099296723365784
model_704,c_2,c_4,c_3,c_11,0.7389,0.7797321410179138
model_705,c_1,m_2,c_7,s,0.7143,0.8368291991233826
model_706,c_10,c_4,c_3,m_3,0.7111,0.8283148056983948
model_707,c_6,m_2,c_8,c_12,0.7689,0.7100853930950165
model_708,c_2,m_2,c_6,c_9,0.7344,0.7982050605773926
model_709,c_11,c_10,m_3,s,0.7379,0.7665145497322082
model_710,c_6,c_7,c_6,c_3,0.7286,0.8116306635856628
model_711,c_6,c_2,c_11,c_10,0.7313,0.8197697162628174
model_712,c_4,m_1,c_6,c_5,0.7154,0.8363990009307861
model_713,c_10,c_2,m_3,c_8,0.7454,0.7400028546333313
model_714,c_3,c_12,m_3,c_1,0.7612,0.6971868226051331
model_715,c_6,c_11,c_10,c_1,0.7444,0.7812703534126282
model_716,m_3,c_4,c_9,s,0.6867,0.9399844210624695
model_717,c_8,c_1,c_4,c_1,0.6849,0.9652672207832337
model_718,c_3,c_1,c_6,m_3,0.721,0.8069136542320251
model_719,c_9,c_5,c_7,c_3,0.7149,0.8252345176696777
model_720,c_2,c_9,c_4,c_9,0.7431,0.7962485740661621
model_721,c_1,c_11,m_2,c_8,0.7534,0.7372681373596192
model_722,c_12,m_1,m_3,c_12,0.7666,0.7046747214794159
model_723,c_11,c_3,m_2,m_1,0.744,0.7343831968307495
model_724,c_9,c_7,c_1,c_11,0.7163,0.8495640209197998
model_725,c_10,m_2,c_2,c_6,0.766,0.7099362362861633
model_726,c_2,m_3,c_9,c_8,0.7645,0.7154064701080323
model_727,c_4,c_8,c_11,c_9,0.754,0.7621534682273865
model_728,m_1,m_1,c_9,m_2,0.6532,1.0735372005462647
model_729,m_1,c_4,c_1,m_3,0.6405,1.0190469762802123
model_730,c_5,c_4,c_2,c_6,0.6882,0.9364967061042786
model_731,c_2,c_2,s,-,0.7024,0.8588676471710205
model_732,c_7,c_5,c_12,c_8,0.7268,0.8398371852874756
model_733,c_1,m_3,c_4,c_2,0.7161,0.825751035118103
model_734,m_2,c_2,c_3,s,0.6809,0.9677875475883484
model_735,c_2,c_1,c_4,s,0.715,0.8510504465103149
model_736,c_3,c_10,c_3,m_3,0.7434,0.7453223551750183
model_737,c_1,m_1,s,-,0.676,0.9445335619926453
model_738,c_12,c_4,m_1,c_3,0.7028,0.8609849370956421
model_739,c_9,c_2,c_5,c_1,0.72,0.8273063131332398
model_740,c_11,c_11,c_4,c_1,0.7258,0.858274862575531
model_741,c_4,c_9,c_4,c_2,0.729,0.7992984881401062
model_742,m_2,c_11,c_5,m_3,0.7296,0.787797976398468
model_743,c_3,c_11,c_4,m_3,0.7274,0.7873679196357727
model_744,c_12,c_12,s,-,0.7338,0.794752362537384
model_745,c_8,m_1,m_1,m_3,0.6981,0.9331337324142456
model_746,c_7,c_4,m_3,m_1,0.7044,0.8544945613861084
model_747,m_1,s,-,-,0.6512,1.0135904364585877
model_748,c_10,c_6,c_9,c_10,0.756,0.7291960111618042
model_749,c_1,c_10,c_5,c_7,0.7124,0.8525966891288758
model_750,c_9,c_9,c_11,c_3,0.7456,0.7602386697769165
model_751,c_3,c_11,c_10,m_2,0.7239,0.8182396158218384
model_752,c_10,m_1,c_7,c_12,0.7609,0.732797025680542
model_753,c_1,c_6,m_2,c_7,0.7296,0.8148115259170532
model_754,c_6,c_6,c_9,c_3,0.751,0.7692899951934814
model_755,c_11,c_12,c_2,c_11,0.74,0.7633824373245239
model_756,c_1,c_5,c_6,m_1,0.7208,0.841520665550232
model_757,c_4,c_8,m_2,c_1,0.7143,0.8265151773452759
model_758,c_8,c_5,c_9,m_3,0.7238,0.8241757442474366
model_759,c_12,m_1,m_1,c_11,0.717,0.8256935468673706
model_760,c_4,c_8,c_8,s,0.7129,0.8653209074020386
model_761,c_3,c_6,c_8,c_4,0.6805,0.9358321251869202
model_762,c_5,c_3,c_12,s,0.7406,0.7878658796310425
model_763,c_7,m_1,c_4,m_3,0.6938,0.891427057647705
model_764,c_11,m_1,c_10,c_9,0.763,0.7275709463119506
model_765,c_1,c_5,m_1,c_5,0.7384,0.8316090661048889
model_766,c_6,c_2,m_2,c_5,0.73,0.787091097831726
model_767,c_3,c_11,c_3,c_2,0.7404,0.7837568692207336
model_768,c_9,m_1,c_3,s,0.7299,0.8001178539276123
model_769,c_8,m_3,c_11,m_3,0.7329,0.7718643502235413
model_770,c_10,s,-,-,0.6754,0.9523593212127686
model_771,c_7,c_6,c_11,m_2,0.7188,0.8405251194000244
model_772,c_3,c_4,c_4,c_3,0.7147,0.8589968161582947
model_773,c_7,c_9,c_2,c_2,0.7228,0.8166453781127929
model_774,c_8,c_9,m_3,c_10,0.749,0.7290874733924866
model_775,c_4,m_2,c_7,s,0.6748,0.9364830389022827
model_776,c_1,c_5,c_8,c_2,0.7282,0.8328195712089539
model_777,c_4,c_8,c_6,c_9,0.748,0.7417668376922607
model_778,c_2,c_6,m_2,c_10,0.7262,0.8881399998664856
model_779,c_7,c_4,c_2,c_2,0.735,0.7891654984474182
model_780,c_3,c_7,m_3,c_8,0.7321,0.7756573317527771
model_781,c_11,c_8,c_12,c_10,0.7457,0.789998849773407
model_782,c_4,c_7,m_3,c_11,0.7509,0.7484703566551208
model_783,c_6,c_1,c_12,c_3,0.7341,0.7908830810546875
model_784,c_3,c_4,m_3,c_10,0.729,0.821863320350647
model_785,c_12,c_6,c_6,m_2,0.734,0.7872090271949768
model_786,c_7,c_10,m_2,s,0.6695,0.9905575039863587
model_787,c_4,m_2,m_3,m_1,0.6439,1.0684454799652099
model_788,c_10,c_9,c_8,c_3,0.7348,0.7638776995658875
model_789,c_5,m_3,c_2,m_1,0.7,0.8703105069160462
model_790,c_2,c_2,m_2,s,0.7083,0.8720791672706604
model_791,c_6,c_3,c_2,c_1,0.7109,0.8460800221443177
model_792,c_8,c_7,c_5,c_12,0.7191,0.8306212075233459
model_793,c_5,c_9,c_8,c_6,0.6977,1.0065902040481567
model_794,c_7,m_1,c_12,c_12,0.7716,0.6945372146606446
model_795,c_8,c_6,m_1,m_3,0.7281,0.8073756664276123
model_796,c_4,c_2,c_10,c_6,0.728,0.8847059435844421
model_797,c_6,c_9,c_6,c_6,0.7541,0.7287921837806701
model_798,c_11,c_12,m_3,c_12,0.8018,0.6082780575752258
model_799,c_12,c_6,c_11,c_5,0.7204,0.8671355300903321
model_800,c_10,c_10,c_3,c_1,0.744,0.8175996600151062
