Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_4446,m_3,c_7,c_3,c_1,0.8586,0.44871467
model_4447,c_6,c_12,c_3,c_1,0.972,0.08537351
model_4448,c_2,c_9,c_5,c_1,0.9712,0.091385156
model_4449,c_2,m_1,m_1,c_1,0.9144,0.31521472
model_4450,c_5,c_6,c_7,c_12,0.9737,0.08724879
model_4451,c_2,c_2,m_1,c_1,0.9594,0.13666096
model_4452,c_2,c_6,c_1,c_8,0.9727,0.08637609
model_4453,c_6,c_12,c_8,c_1,0.9735,0.08277112
model_4454,c_3,c_6,c_3,s,0.9738,0.08120117
model_4455,c_2,c_6,m_2,c_3,0.966,0.116888456
model_4456,c_5,c_6,c_3,c_10,0.9725,0.088270314
model_4457,c_8,c_6,m_3,c_1,0.9691,0.10473399
model_4458,c_3,c_6,c_3,c_1,0.9727,0.08629243
model_4459,c_8,c_6,c_3,c_1,0.9737,0.08445991
model_4460,c_2,m_3,c_3,c_1,0.9429,0.19167829
model_4461,c_2,c_8,c_3,c_1,0.9743,0.086023636
model_4462,c_2,c_8,c_3,m_1,0.9731,0.08379906
model_4463,c_2,c_6,m_1,c_9,0.9625,0.12829027
model_4464,c_2,c_12,c_3,c_1,0.9741,0.082632005
model_4465,c_2,c_6,c_3,c_2,0.9734,0.0855381
model_4466,c_11,c_6,c_3,c_1,0.9731,0.085434824
model_4467,c_2,c_2,c_3,m_1,0.9746,0.07963023
model_4468,c_5,c_6,c_10,c_1,0.9722,0.08797123
model_4469,c_2,c_5,c_3,c_2,0.9733,0.08531692
model_4470,c_2,c_6,c_5,c_1,0.9735,0.08460692
model_4471,c_11,c_6,c_3,c_1,0.9729,0.085171744
model_4472,c_10,c_1,c_3,c_1,0.9723,0.084800296
model_4473,c_2,c_9,c_3,c_2,0.9712,0.0911396
model_4474,c_2,c_6,c_1,c_1,0.9735,0.08300912
model_4475,c_2,c_6,c_1,c_1,0.9738,0.08225629
model_4476,c_7,c_6,c_3,c_6,0.974,0.081419125
model_4477,m_3,c_6,m_2,c_1,0.8147,0.6570009
model_4478,c_2,c_6,c_7,c_12,0.9719,0.08619882
model_4479,c_2,c_12,c_6,c_8,0.9684,0.10172354
model_4480,c_2,c_6,c_5,c_1,0.9722,0.08471527
model_4481,m_3,c_6,m_1,c_1,0.794,0.7050015
model_4364,c_2,c_4,c_3,c_2,0.9749,0.08022662
model_4365,c_4,m_3,m_2,c_1,0.8417,0.56940365
model_4366,c_8,c_6,c_3,c_1,0.9716,0.09008023
model_4367,m_2,c_7,c_3,c_8,0.9334,0.21402292
model_4368,c_2,c_8,c_3,c_1,0.9737,0.084506445
model_4369,c_2,c_8,c_3,c_1,0.9721,0.08837139
model_4370,c_2,c_8,c_3,c_1,0.9731,0.086245514
model_4371,c_9,c_10,c_3,c_1,0.9721,0.08853988
model_4372,c_3,c_5,c_3,c_1,0.9719,0.08438772
model_4373,c_2,c_8,c_4,c_7,0.9735,0.08035331
model_4374,c_2,c_6,c_3,m_1,0.9732,0.08732842
model_4375,c_2,c_4,c_7,c_1,0.9741,0.08219782
model_4376,c_2,m_1,c_10,c_1,0.9508,0.16644911
model_4377,c_2,c_2,c_3,c_10,0.9728,0.08342586
model_4378,c_1,c_9,c_3,c_6,0.9739,0.08251216
model_4379,c_2,c_10,c_11,c_1,0.9737,0.08063524
model_4380,c_2,c_7,c_3,c_11,0.9737,0.08584592
model_4381,m_2,c_6,c_4,c_1,0.9284,0.23743793
model_4382,c_11,m_1,m_2,c_1,0.9206,0.29601616
model_4383,c_4,c_5,c_3,c_1,0.9735,0.08169101
model_4384,m_3,c_6,m_1,c_1,0.7993,0.6848702
model_4385,c_2,m_1,c_3,c_9,0.9513,0.16621771
model_4386,c_3,c_6,c_4,c_1,0.9734,0.08406804
model_4387,c_2,c_2,c_3,c_1,0.9733,0.08309651
model_4388,c_2,c_6,c_12,c_1,0.9736,0.08327699
model_4389,c_2,c_6,c_3,m_1,0.9709,0.09577383
model_4390,c_2,c_6,c_1,c_1,0.9739,0.084787406
model_4391,c_6,c_6,c_3,c_1,0.9708,0.092052914
model_4392,c_2,c_6,c_12,c_1,0.9712,0.090510376
model_4393,c_6,c_6,c_3,c_1,0.972,0.08942831
model_4394,c_9,c_6,c_3,c_2,0.9717,0.08851298
model_4395,c_2,c_1,c_3,m_1,0.9734,0.08310724
model_4396,c_4,c_6,c_10,c_1,0.9747,0.08459878
model_4397,c_2,m_2,c_8,c_1,0.9525,0.16187511
model_4398,c_1,m_3,m_1,c_1,0.8273,0.6058175
model_4399,c_2,m_2,c_3,c_1,0.9526,0.16091661
model_4400,c_2,c_10,c_10,c_7,0.9746,0.08204532
model_4401,c_2,c_2,m_1,c_1,0.9592,0.13847284
model_4402,c_2,m_2,m_2,c_1,0.935,0.25847495
model_4403,c_11,c_6,c_3,c_10,0.9726,0.08414688
model_4404,c_2,c_6,c_3,c_3,0.9725,0.085288
model_4405,c_2,c_10,c_3,m_3,0.973,0.08414784
model_4406,c_2,c_6,c_7,c_3,0.9732,0.08371162
model_4407,c_2,c_6,c_3,c_3,0.9736,0.0821563
model_4408,c_2,c_6,c_8,c_3,0.9741,0.08468611
model_4409,c_12,c_6,c_9,c_3,0.9748,0.08335054
model_4410,c_2,c_11,c_9,s,0.9742,0.07841812
model_4411,c_9,c_6,c_3,m_3,0.9716,0.08400629
model_4412,c_2,c_12,c_12,c_3,0.9722,0.08554356
model_4413,c_2,c_6,c_3,c_3,0.9715,0.08707215
model_4414,c_2,c_8,c_3,c_2,0.9742,0.0826253
model_4415,c_2,m_2,c_3,c_3,0.9509,0.16666473
model_4416,c_2,c_2,c_3,c_3,0.9741,0.08588907
model_4417,c_2,c_6,c_3,c_3,0.9742,0.086128645
model_4418,c_2,c_9,c_3,m_3,0.9731,0.08548344
model_4419,m_3,c_6,c_3,c_3,0.8564,0.46457905
model_4420,c_4,c_6,c_7,c_1,0.974,0.08781492
model_4421,c_2,c_6,c_3,c_3,0.9707,0.08902933
model_4422,c_6,c_11,c_3,c_6,0.975,0.083077736
model_4423,c_2,m_2,m_3,c_10,0.9071,0.36500543
model_4424,c_9,c_6,m_3,c_10,0.9672,0.10829956
model_4425,c_2,c_6,c_4,c_5,0.9739,0.08162231
model_4426,c_2,c_6,c_3,c_3,0.9735,0.08187936
model_4427,c_2,c_2,c_3,c_5,0.9735,0.0840118
model_4428,m_3,c_6,c_7,c_7,0.8554,0.47067285
model_4429,c_6,c_6,c_3,c_1,0.9715,0.089300714
model_4430,c_2,c_6,c_3,c_2,0.9732,0.0872709
model_4431,c_7,c_6,c_3,c_3,0.9732,0.08482613
model_4432,c_2,c_4,c_9,c_1,0.9712,0.08784183
model_4433,c_2,c_3,m_2,c_1,0.9686,0.11444507
model_4434,c_2,c_6,m_1,c_1,0.9617,0.13250877
model_4435,c_6,c_6,c_3,c_4,0.9742,0.08269706
model_4436,c_11,c_6,c_3,c_1,0.974,0.0838524
model_4437,c_2,m_1,c_1,c_1,0.9517,0.16491139
model_4438,m_2,c_9,c_3,c_1,0.9352,0.22111395
model_4439,c_2,c_6,c_3,c_4,0.9731,0.08539502
model_4440,c_11,c_6,c_7,c_1,0.9724,0.080014944
model_4441,c_2,c_2,c_3,s,0.9738,0.08368031
model_4442,c_2,c_6,m_1,c_1,0.9597,0.13147019
model_4443,c_8,c_6,c_3,c_1,0.9733,0.083778255
model_4444,c_2,c_3,c_3,c_10,0.9746,0.08060797
model_4445,c_2,c_1,c_3,m_3,0.9742,0.08074104
model_4446,m_3,c_7,c_3,c_1,0.8586,0.44871467
model_4447,c_6,c_12,c_3,c_1,0.972,0.08537351
model_4448,c_2,c_9,c_5,c_1,0.9712,0.091385156
model_4449,c_2,m_1,m_1,c_1,0.9144,0.31521472
model_4450,c_5,c_6,c_7,c_12,0.9737,0.08724879
model_4451,c_2,c_2,m_1,c_1,0.9594,0.13666096
model_4452,c_2,c_6,c_1,c_8,0.9727,0.08637609
model_4453,c_6,c_12,c_8,c_1,0.9735,0.08277112
model_4454,c_3,c_6,c_3,s,0.9738,0.08120117
model_4455,c_2,c_6,m_2,c_3,0.966,0.116888456
model_4456,c_5,c_6,c_3,c_10,0.9725,0.088270314
model_4457,c_8,c_6,m_3,c_1,0.9691,0.10473399
model_4458,c_3,c_6,c_3,c_1,0.9727,0.08629243
model_4459,c_8,c_6,c_3,c_1,0.9737,0.08445991
model_4460,c_2,m_3,c_3,c_1,0.9429,0.19167829
model_4461,c_2,c_8,c_3,c_1,0.9743,0.086023636
model_4462,c_2,c_8,c_3,m_1,0.9731,0.08379906
model_4463,c_2,c_6,m_1,c_9,0.9625,0.12829027
model_4464,c_2,c_12,c_3,c_1,0.9741,0.082632005
model_4465,c_2,c_6,c_3,c_2,0.9734,0.0855381
model_4466,c_11,c_6,c_3,c_1,0.9731,0.085434824
model_4467,c_2,c_2,c_3,m_1,0.9746,0.07963023
model_4468,c_5,c_6,c_10,c_1,0.9722,0.08797123
model_4469,c_2,c_5,c_3,c_2,0.9733,0.08531692
model_4470,c_2,c_6,c_5,c_1,0.9735,0.08460692
model_4471,c_11,c_6,c_3,c_1,0.9729,0.085171744
model_4472,c_10,c_1,c_3,c_1,0.9723,0.084800296
model_4473,c_2,c_9,c_3,c_2,0.9712,0.0911396
model_4474,c_2,c_6,c_1,c_1,0.9735,0.08300912
model_4475,c_2,c_6,c_1,c_1,0.9738,0.08225629
model_4476,c_7,c_6,c_3,c_6,0.974,0.081419125
model_4477,m_3,c_6,m_2,c_1,0.8147,0.6570009
model_4478,c_2,c_6,c_7,c_12,0.9719,0.08619882
model_4479,c_2,c_12,c_6,c_8,0.9684,0.10172354
model_4480,c_2,c_6,c_5,c_1,0.9722,0.08471527
model_4481,m_3,c_6,m_1,c_1,0.794,0.7050015
model_4364,c_2,c_4,c_3,c_2,0.9749,0.08022662
model_4365,c_4,m_3,m_2,c_1,0.8417,0.56940365
model_4366,c_8,c_6,c_3,c_1,0.9716,0.09008023
model_4367,m_2,c_7,c_3,c_8,0.9334,0.21402292
model_4368,c_2,c_8,c_3,c_1,0.9737,0.084506445
model_4369,c_2,c_8,c_3,c_1,0.9721,0.08837139
model_4370,c_2,c_8,c_3,c_1,0.9731,0.086245514
model_4371,c_9,c_10,c_3,c_1,0.9721,0.08853988
model_4372,c_3,c_5,c_3,c_1,0.9719,0.08438772
model_4373,c_2,c_8,c_4,c_7,0.9735,0.08035331
model_4374,c_2,c_6,c_3,m_1,0.9732,0.08732842
model_4375,c_2,c_4,c_7,c_1,0.9741,0.08219782
model_4376,c_2,m_1,c_10,c_1,0.9508,0.16644911
model_4377,c_2,c_2,c_3,c_10,0.9728,0.08342586
model_4378,c_1,c_9,c_3,c_6,0.9739,0.08251216
model_4379,c_2,c_10,c_11,c_1,0.9737,0.08063524
model_4380,c_2,c_7,c_3,c_11,0.9737,0.08584592
model_4381,m_2,c_6,c_4,c_1,0.9284,0.23743793
model_4382,c_11,m_1,m_2,c_1,0.9206,0.29601616
model_4383,c_4,c_5,c_3,c_1,0.9735,0.08169101
model_4384,m_3,c_6,m_1,c_1,0.7993,0.6848702
model_4385,c_2,m_1,c_3,c_9,0.9513,0.16621771
model_4386,c_3,c_6,c_4,c_1,0.9734,0.08406804
model_4387,c_2,c_2,c_3,c_1,0.9733,0.08309651
model_4388,c_2,c_6,c_12,c_1,0.9736,0.08327699
model_4389,c_2,c_6,c_3,m_1,0.9709,0.09577383
model_4390,c_2,c_6,c_1,c_1,0.9739,0.084787406
model_4391,c_6,c_6,c_3,c_1,0.9708,0.092052914
model_4392,c_2,c_6,c_12,c_1,0.9712,0.090510376
model_4393,c_6,c_6,c_3,c_1,0.972,0.08942831
model_4394,c_9,c_6,c_3,c_2,0.9717,0.08851298
model_4395,c_2,c_1,c_3,m_1,0.9734,0.08310724
model_4396,c_4,c_6,c_10,c_1,0.9747,0.08459878
model_4397,c_2,m_2,c_8,c_1,0.9525,0.16187511
model_4398,c_1,m_3,m_1,c_1,0.8273,0.6058175
model_4399,c_2,m_2,c_3,c_1,0.9526,0.16091661
model_4400,c_2,c_10,c_10,c_7,0.9746,0.08204532
model_4401,c_2,c_2,m_1,c_1,0.9592,0.13847284
model_4402,c_2,m_2,m_2,c_1,0.935,0.25847495
model_4403,c_11,c_6,c_3,c_10,0.9726,0.08414688
model_4404,c_2,c_6,c_3,c_3,0.9725,0.085288
model_4405,c_2,c_10,c_3,m_3,0.973,0.08414784
model_4406,c_2,c_6,c_7,c_3,0.9732,0.08371162
model_4407,c_2,c_6,c_3,c_3,0.9736,0.0821563
model_4408,c_2,c_6,c_8,c_3,0.9741,0.08468611
model_4409,c_12,c_6,c_9,c_3,0.9748,0.08335054
model_4410,c_2,c_11,c_9,s,0.9742,0.07841812
model_4411,c_9,c_6,c_3,m_3,0.9716,0.08400629
model_4412,c_2,c_12,c_12,c_3,0.9722,0.08554356
model_4413,c_2,c_6,c_3,c_3,0.9715,0.08707215
model_4414,c_2,c_8,c_3,c_2,0.9742,0.0826253
model_4415,c_2,m_2,c_3,c_3,0.9509,0.16666473
model_4416,c_2,c_2,c_3,c_3,0.9741,0.08588907
model_4417,c_2,c_6,c_3,c_3,0.9742,0.086128645
model_4418,c_2,c_9,c_3,m_3,0.9731,0.08548344
model_4419,m_3,c_6,c_3,c_3,0.8564,0.46457905
model_4420,c_4,c_6,c_7,c_1,0.974,0.08781492
model_4421,c_2,c_6,c_3,c_3,0.9707,0.08902933
model_4422,c_6,c_11,c_3,c_6,0.975,0.083077736
model_4423,c_2,m_2,m_3,c_10,0.9071,0.36500543
model_4424,c_9,c_6,m_3,c_10,0.9672,0.10829956
model_4425,c_2,c_6,c_4,c_5,0.9739,0.08162231
model_4426,c_2,c_6,c_3,c_3,0.9735,0.08187936
model_4427,c_2,c_2,c_3,c_5,0.9735,0.0840118
model_4428,m_3,c_6,c_7,c_7,0.8554,0.47067285
model_4429,c_6,c_6,c_3,c_1,0.9715,0.089300714
model_4430,c_2,c_6,c_3,c_2,0.9732,0.0872709
model_4431,c_7,c_6,c_3,c_3,0.9732,0.08482613
model_4432,c_2,c_4,c_9,c_1,0.9712,0.08784183
model_4433,c_2,c_3,m_2,c_1,0.9686,0.11444507
model_4434,c_2,c_6,m_1,c_1,0.9617,0.13250877
model_4435,c_6,c_6,c_3,c_4,0.9742,0.08269706
model_4436,c_11,c_6,c_3,c_1,0.974,0.0838524
model_4437,c_2,m_1,c_1,c_1,0.9517,0.16491139
model_4438,m_2,c_9,c_3,c_1,0.9352,0.22111395
model_4439,c_2,c_6,c_3,c_4,0.9731,0.08539502
model_4440,c_11,c_6,c_7,c_1,0.9724,0.080014944
model_4441,c_2,c_2,c_3,s,0.9738,0.08368031
model_4442,c_2,c_6,m_1,c_1,0.9597,0.13147019
model_4443,c_8,c_6,c_3,c_1,0.9733,0.083778255
model_4444,c_2,c_3,c_3,c_10,0.9746,0.08060797
model_4445,c_2,c_1,c_3,m_3,0.9742,0.08074104
model_4446,m_3,c_7,c_3,c_1,0.8586,0.44871467
model_4447,c_6,c_12,c_3,c_1,0.972,0.08537351
model_4448,c_2,c_9,c_5,c_1,0.9712,0.091385156
model_4449,c_2,m_1,m_1,c_1,0.9144,0.31521472
model_4450,c_5,c_6,c_7,c_12,0.9737,0.08724879
model_4451,c_2,c_2,m_1,c_1,0.9594,0.13666096
model_4452,c_2,c_6,c_1,c_8,0.9727,0.08637609
model_4453,c_6,c_12,c_8,c_1,0.9735,0.08277112
model_4454,c_3,c_6,c_3,s,0.9738,0.08120117
model_4455,c_2,c_6,m_2,c_3,0.966,0.116888456
model_4456,c_5,c_6,c_3,c_10,0.9725,0.088270314
model_4457,c_8,c_6,m_3,c_1,0.9691,0.10473399
model_4458,c_3,c_6,c_3,c_1,0.9727,0.08629243
model_4459,c_8,c_6,c_3,c_1,0.9737,0.08445991
model_4460,c_2,m_3,c_3,c_1,0.9429,0.19167829
model_4461,c_2,c_8,c_3,c_1,0.9743,0.086023636
model_4462,c_2,c_8,c_3,m_1,0.9731,0.08379906
model_4463,c_2,c_6,m_1,c_9,0.9625,0.12829027
model_4464,c_2,c_12,c_3,c_1,0.9741,0.082632005
model_4465,c_2,c_6,c_3,c_2,0.9734,0.0855381
model_4466,c_11,c_6,c_3,c_1,0.9731,0.085434824
model_4467,c_2,c_2,c_3,m_1,0.9746,0.07963023
model_4468,c_5,c_6,c_10,c_1,0.9722,0.08797123
model_4469,c_2,c_5,c_3,c_2,0.9733,0.08531692
model_4470,c_2,c_6,c_5,c_1,0.9735,0.08460692
model_4471,c_11,c_6,c_3,c_1,0.9729,0.085171744
model_4472,c_10,c_1,c_3,c_1,0.9723,0.084800296
model_4473,c_2,c_9,c_3,c_2,0.9712,0.0911396
model_4474,c_2,c_6,c_1,c_1,0.9735,0.08300912
model_4475,c_2,c_6,c_1,c_1,0.9738,0.08225629
model_4476,c_7,c_6,c_3,c_6,0.974,0.081419125
model_4477,m_3,c_6,m_2,c_1,0.8147,0.6570009
model_4478,c_2,c_6,c_7,c_12,0.9719,0.08619882
model_4479,c_2,c_12,c_6,c_8,0.9684,0.10172354
model_4480,c_2,c_6,c_5,c_1,0.9722,0.08471527
model_4481,m_3,c_6,m_1,c_1,0.794,0.7050015
model_4364,c_2,c_4,c_3,c_2,0.9749,0.08022662
model_4365,c_4,m_3,m_2,c_1,0.8417,0.56940365
model_4366,c_8,c_6,c_3,c_1,0.9716,0.09008023
model_4367,m_2,c_7,c_3,c_8,0.9334,0.21402292
model_4368,c_2,c_8,c_3,c_1,0.9737,0.084506445
model_4369,c_2,c_8,c_3,c_1,0.9721,0.08837139
model_4370,c_2,c_8,c_3,c_1,0.9731,0.086245514
model_4371,c_9,c_10,c_3,c_1,0.9721,0.08853988
model_4372,c_3,c_5,c_3,c_1,0.9719,0.08438772
model_4373,c_2,c_8,c_4,c_7,0.9735,0.08035331
model_4374,c_2,c_6,c_3,m_1,0.9732,0.08732842
model_4375,c_2,c_4,c_7,c_1,0.9741,0.08219782
model_4376,c_2,m_1,c_10,c_1,0.9508,0.16644911
model_4377,c_2,c_2,c_3,c_10,0.9728,0.08342586
model_4378,c_1,c_9,c_3,c_6,0.9739,0.08251216
model_4379,c_2,c_10,c_11,c_1,0.9737,0.08063524
model_4380,c_2,c_7,c_3,c_11,0.9737,0.08584592
model_4381,m_2,c_6,c_4,c_1,0.9284,0.23743793
model_4382,c_11,m_1,m_2,c_1,0.9206,0.29601616
model_4383,c_4,c_5,c_3,c_1,0.9735,0.08169101
model_4384,m_3,c_6,m_1,c_1,0.7993,0.6848702
model_4385,c_2,m_1,c_3,c_9,0.9513,0.16621771
model_4386,c_3,c_6,c_4,c_1,0.9734,0.08406804
model_4387,c_2,c_2,c_3,c_1,0.9733,0.08309651
model_4388,c_2,c_6,c_12,c_1,0.9736,0.08327699
model_4389,c_2,c_6,c_3,m_1,0.9709,0.09577383
model_4390,c_2,c_6,c_1,c_1,0.9739,0.084787406
model_4391,c_6,c_6,c_3,c_1,0.9708,0.092052914
model_4392,c_2,c_6,c_12,c_1,0.9712,0.090510376
model_4393,c_6,c_6,c_3,c_1,0.972,0.08942831
model_4394,c_9,c_6,c_3,c_2,0.9717,0.08851298
model_4395,c_2,c_1,c_3,m_1,0.9734,0.08310724
model_4396,c_4,c_6,c_10,c_1,0.9747,0.08459878
model_4397,c_2,m_2,c_8,c_1,0.9525,0.16187511
model_4398,c_1,m_3,m_1,c_1,0.8273,0.6058175
model_4399,c_2,m_2,c_3,c_1,0.9526,0.16091661
model_4400,c_2,c_10,c_10,c_7,0.9746,0.08204532
model_4401,c_2,c_2,m_1,c_1,0.9592,0.13847284
model_4402,c_2,m_2,m_2,c_1,0.935,0.25847495
model_4403,c_11,c_6,c_3,c_10,0.9726,0.08414688
model_4404,c_2,c_6,c_3,c_3,0.9725,0.085288
model_4405,c_2,c_10,c_3,m_3,0.973,0.08414784
model_4406,c_2,c_6,c_7,c_3,0.9732,0.08371162
model_4407,c_2,c_6,c_3,c_3,0.9736,0.0821563
model_4408,c_2,c_6,c_8,c_3,0.9741,0.08468611
model_4409,c_12,c_6,c_9,c_3,0.9748,0.08335054
model_4410,c_2,c_11,c_9,s,0.9742,0.07841812
model_4411,c_9,c_6,c_3,m_3,0.9716,0.08400629
model_4412,c_2,c_12,c_12,c_3,0.9722,0.08554356
model_4413,c_2,c_6,c_3,c_3,0.9715,0.08707215
model_4414,c_2,c_8,c_3,c_2,0.9742,0.0826253
model_4415,c_2,m_2,c_3,c_3,0.9509,0.16666473
model_4416,c_2,c_2,c_3,c_3,0.9741,0.08588907
model_4417,c_2,c_6,c_3,c_3,0.9742,0.086128645
model_4418,c_2,c_9,c_3,m_3,0.9731,0.08548344
model_4419,m_3,c_6,c_3,c_3,0.8564,0.46457905
model_4420,c_4,c_6,c_7,c_1,0.974,0.08781492
model_4421,c_2,c_6,c_3,c_3,0.9707,0.08902933
model_4422,c_6,c_11,c_3,c_6,0.975,0.083077736
model_4423,c_2,m_2,m_3,c_10,0.9071,0.36500543
model_4424,c_9,c_6,m_3,c_10,0.9672,0.10829956
model_4425,c_2,c_6,c_4,c_5,0.9739,0.08162231
model_4426,c_2,c_6,c_3,c_3,0.9735,0.08187936
model_4427,c_2,c_2,c_3,c_5,0.9735,0.0840118
model_4428,m_3,c_6,c_7,c_7,0.8554,0.47067285
model_4429,c_6,c_6,c_3,c_1,0.9715,0.089300714
model_4430,c_2,c_6,c_3,c_2,0.9732,0.0872709
model_4431,c_7,c_6,c_3,c_3,0.9732,0.08482613
model_4432,c_2,c_4,c_9,c_1,0.9712,0.08784183
model_4433,c_2,c_3,m_2,c_1,0.9686,0.11444507
model_4434,c_2,c_6,m_1,c_1,0.9617,0.13250877
model_4435,c_6,c_6,c_3,c_4,0.9742,0.08269706
model_4436,c_11,c_6,c_3,c_1,0.974,0.0838524
model_4437,c_2,m_1,c_1,c_1,0.9517,0.16491139
model_4438,m_2,c_9,c_3,c_1,0.9352,0.22111395
model_4439,c_2,c_6,c_3,c_4,0.9731,0.08539502
model_4440,c_11,c_6,c_7,c_1,0.9724,0.080014944
model_4441,c_2,c_2,c_3,s,0.9738,0.08368031
model_4442,c_2,c_6,m_1,c_1,0.9597,0.13147019
model_4443,c_8,c_6,c_3,c_1,0.9733,0.083778255
model_4444,c_2,c_3,c_3,c_10,0.9746,0.08060797
model_4445,c_2,c_1,c_3,m_3,0.9742,0.08074104
model_4446,m_3,c_7,c_3,c_1,0.8586,0.44871467
model_4447,c_6,c_12,c_3,c_1,0.972,0.08537351
model_4448,c_2,c_9,c_5,c_1,0.9712,0.091385156
model_4449,c_2,m_1,m_1,c_1,0.9144,0.31521472
model_4450,c_5,c_6,c_7,c_12,0.9737,0.08724879
model_4451,c_2,c_2,m_1,c_1,0.9594,0.13666096
model_4452,c_2,c_6,c_1,c_8,0.9727,0.08637609
model_4453,c_6,c_12,c_8,c_1,0.9735,0.08277112
model_4454,c_3,c_6,c_3,s,0.9738,0.08120117
model_4455,c_2,c_6,m_2,c_3,0.966,0.116888456
model_4456,c_5,c_6,c_3,c_10,0.9725,0.088270314
model_4457,c_8,c_6,m_3,c_1,0.9691,0.10473399
model_4458,c_3,c_6,c_3,c_1,0.9727,0.08629243
model_4459,c_8,c_6,c_3,c_1,0.9737,0.08445991
model_4460,c_2,m_3,c_3,c_1,0.9429,0.19167829
model_4461,c_2,c_8,c_3,c_1,0.9743,0.086023636
model_4462,c_2,c_8,c_3,m_1,0.9731,0.08379906
model_4463,c_2,c_6,m_1,c_9,0.9625,0.12829027
model_4464,c_2,c_12,c_3,c_1,0.9741,0.082632005
model_4465,c_2,c_6,c_3,c_2,0.9734,0.0855381
model_4466,c_11,c_6,c_3,c_1,0.9731,0.085434824
model_4467,c_2,c_2,c_3,m_1,0.9746,0.07963023
model_4468,c_5,c_6,c_10,c_1,0.9722,0.08797123
model_4469,c_2,c_5,c_3,c_2,0.9733,0.08531692
model_4470,c_2,c_6,c_5,c_1,0.9735,0.08460692
model_4471,c_11,c_6,c_3,c_1,0.9729,0.085171744
model_4472,c_10,c_1,c_3,c_1,0.9723,0.084800296
model_4473,c_2,c_9,c_3,c_2,0.9712,0.0911396
model_4474,c_2,c_6,c_1,c_1,0.9735,0.08300912
model_4475,c_2,c_6,c_1,c_1,0.9738,0.08225629
model_4476,c_7,c_6,c_3,c_6,0.974,0.081419125
model_4477,m_3,c_6,m_2,c_1,0.8147,0.6570009
model_4478,c_2,c_6,c_7,c_12,0.9719,0.08619882
model_4479,c_2,c_12,c_6,c_8,0.9684,0.10172354
model_4480,c_2,c_6,c_5,c_1,0.9722,0.08471527
model_4481,m_3,c_6,m_1,c_1,0.794,0.7050015
model_4386,c_3,c_6,c_4,c_1,0.9734,0.08406804
model_4387,c_2,c_2,c_3,c_1,0.9733,0.08309651
model_4388,c_2,c_6,c_12,c_1,0.9736,0.08327699
model_4389,c_2,c_6,c_3,m_1,0.9709,0.09577383
model_4390,c_2,c_6,c_1,c_1,0.9739,0.084787406
model_4391,c_6,c_6,c_3,c_1,0.9708,0.092052914
model_4392,c_2,c_6,c_12,c_1,0.9712,0.090510376
model_4393,c_6,c_6,c_3,c_1,0.972,0.08942831
model_4394,c_9,c_6,c_3,c_2,0.9717,0.08851298
model_4395,c_2,c_1,c_3,m_1,0.9734,0.08310724
model_4396,c_4,c_6,c_10,c_1,0.9747,0.08459878
model_4397,c_2,m_2,c_8,c_1,0.9525,0.16187511
model_4398,c_1,m_3,m_1,c_1,0.8273,0.6058175
model_4399,c_2,m_2,c_3,c_1,0.9526,0.16091661
model_4400,c_2,c_10,c_10,c_7,0.9746,0.08204532
model_4401,c_2,c_2,m_1,c_1,0.9592,0.13847284
model_4402,c_2,m_2,m_2,c_1,0.935,0.25847495
model_4403,c_11,c_6,c_3,c_10,0.9726,0.08414688
model_4404,c_2,c_6,c_3,c_3,0.9725,0.085288
model_4405,c_2,c_10,c_3,m_3,0.973,0.08414784
model_4406,c_2,c_6,c_7,c_3,0.9732,0.08371162
model_4407,c_2,c_6,c_3,c_3,0.9736,0.0821563
model_4408,c_2,c_6,c_8,c_3,0.9741,0.08468611
model_4409,c_12,c_6,c_9,c_3,0.9748,0.08335054
model_4410,c_2,c_11,c_9,s,0.9742,0.07841812
model_4411,c_9,c_6,c_3,m_3,0.9716,0.08400629
model_4412,c_2,c_12,c_12,c_3,0.9722,0.08554356
model_4413,c_2,c_6,c_3,c_3,0.9715,0.08707215
model_4414,c_2,c_8,c_3,c_2,0.9742,0.0826253
model_4386,c_3,c_6,c_4,c_1,0.9734,0.08406804
model_4387,c_2,c_2,c_3,c_1,0.9733,0.08309651
model_4388,c_2,c_6,c_12,c_1,0.9736,0.08327699
model_4389,c_2,c_6,c_3,m_1,0.9709,0.09577383
model_4390,c_2,c_6,c_1,c_1,0.9739,0.084787406
model_4391,c_6,c_6,c_3,c_1,0.9708,0.092052914
model_4392,c_2,c_6,c_12,c_1,0.9712,0.090510376
model_4393,c_6,c_6,c_3,c_1,0.972,0.08942831
model_4394,c_9,c_6,c_3,c_2,0.9717,0.08851298
model_4395,c_2,c_1,c_3,m_1,0.9734,0.08310724
model_4396,c_4,c_6,c_10,c_1,0.9747,0.08459878
model_4397,c_2,m_2,c_8,c_1,0.9525,0.16187511
model_4398,c_1,m_3,m_1,c_1,0.8273,0.6058175
model_4399,c_2,m_2,c_3,c_1,0.9526,0.16091661
model_4400,c_2,c_10,c_10,c_7,0.9746,0.08204532
model_4401,c_2,c_2,m_1,c_1,0.9592,0.13847284
model_4402,c_2,m_2,m_2,c_1,0.935,0.25847495
model_4403,c_11,c_6,c_3,c_10,0.9726,0.08414688
model_4404,c_2,c_6,c_3,c_3,0.9725,0.085288
