Model,1st Layer,2nd Layer,3rd Layer,4th Layer,Accuracy,Loss
model_3134,c_3,c_7,c_11,c_3,0.7532,0.7464902655601502
model_3135,c_2,m_2,c_11,c_9,0.7428,0.8075984551429749
model_3136,c_1,c_10,c_11,c_9,0.7366,0.7751495139122009
model_3137,c_8,m_2,c_11,m_1,0.7266,0.7910098871231079
model_3138,c_4,c_9,c_11,c_10,0.7286,0.801905680179596
model_3139,c_8,c_11,c_11,c_9,0.7632,0.7053660466194153
model_3140,c_4,m_1,c_7,c_9,0.713,0.8618392457962036
model_3141,m_1,m_2,c_11,c_2,0.6819,0.9234212630271912
model_3142,c_4,m_2,c_7,c_12,0.7296,0.8116291245460511
model_3143,c_4,c_8,c_11,c_1,0.7627,0.7139704040527344
model_3144,c_4,c_3,c_10,c_9,0.7311,0.7962682667732239
model_3145,m_2,m_2,c_10,c_9,0.6994,0.9027142524719238
model_3146,c_2,c_3,c_11,c_9,0.7261,0.8121766025543213
model_3147,c_4,m_2,c_10,c_2,0.7348,0.758726501083374
model_3148,c_4,c_1,s,-,0.6748,0.9348133136749267
model_3149,c_6,m_2,c_6,c_9,0.7647,0.7155388144493103
model_3150,c_11,m_2,c_10,c_9,0.7605,0.7220314853668213
model_3151,c_12,m_2,c_11,c_11,0.7763,0.692880966758728
model_3152,c_11,m_2,c_11,m_2,0.7701,0.7446047437667846
model_3153,c_4,c_7,c_11,c_1,0.731,0.8036817577838897
model_3154,m_1,c_10,m_3,c_9,0.6663,0.9751411458015442
model_3155,c_4,m_1,c_4,c_9,0.7212,0.8153496644973754
model_3156,c_1,m_2,c_11,c_12,0.7208,0.8362735850334168
model_3157,c_7,m_3,c_10,c_9,0.7709,0.7092424004077912
model_3158,m_3,m_2,c_11,m_1,0.5818,1.227047115135193
model_3159,c_10,m_2,c_11,m_3,0.7705,0.6838172454833984
model_3160,c_2,c_8,c_11,c_9,0.7559,0.7513787792682648
model_3161,c_4,m_2,c_8,c_4,0.748,0.7635117981910705
model_3162,c_6,m_2,c_11,m_1,0.7475,0.764148536491394
model_3163,c_4,m_2,c_11,m_3,0.7309,0.7825572754859924
model_3164,c_6,m_2,c_11,c_2,0.7398,0.7738125236511231
model_3165,c_4,c_5,c_10,c_9,0.7041,0.87523376121521
model_3166,c_4,m_2,c_2,c_12,0.7562,0.7466980282783509
model_3167,c_4,m_2,c_2,c_7,0.7366,0.7830597247123718
model_3168,c_4,m_2,m_3,c_10,0.6968,0.8938196866989135
model_3169,c_10,m_1,c_11,c_9,0.752,0.7668930281639099
model_3170,c_4,c_12,c_6,c_3,0.7616,0.7354336609840393
model_3171,c_10,m_2,c_11,c_9,0.774,0.7182091612815857
model_3172,c_4,m_1,c_12,c_9,0.7769,0.7066501289844513
model_3173,c_4,c_5,c_3,c_9,0.7367,0.814678970336914
model_3174,c_4,c_10,c_5,c_9,0.7418,0.7871868659973145
model_3175,c_1,m_2,c_12,c_5,0.7286,0.8166506135940552
model_3176,c_1,c_5,c_11,c_9,0.7232,0.8359512890338898
model_3177,c_9,c_8,c_11,c_9,0.7248,0.8362868942260743
model_3178,c_4,m_2,c_7,c_7,0.7083,0.8961997031211854
model_3179,c_12,c_12,c_11,c_6,0.748,0.7445761225700378
model_3180,c_4,m_1,c_5,c_9,0.7227,0.8663386095046997
model_3181,c_4,c_12,c_4,c_9,0.705,0.9353486654281616
model_3182,c_6,c_5,c_12,c_9,0.7257,0.8530119198799133
model_3183,c_12,m_2,c_2,c_9,0.7307,0.7926206261634826
model_3184,c_4,c_4,c_12,c_9,0.7486,0.7514174458503723
model_3185,c_2,m_2,c_3,m_1,0.7435,0.7703700798034668
model_3186,c_4,c_9,c_5,c_10,0.724,0.8449162521362305
model_3187,c_11,m_2,c_4,c_8,0.7787,0.6792850151538848
model_3188,c_4,m_2,m_3,c_11,0.7115,0.8661955675125123
model_3189,c_4,c_2,c_11,c_6,0.7115,0.8743039781570434
model_3190,c_4,m_1,c_11,c_9,0.7533,0.7532479173660278
model_3191,c_4,c_7,c_11,c_2,0.7335,0.7985842769622803
model_3192,c_1,m_2,m_3,c_9,0.6998,0.8651977959632874
model_3193,m_1,c_10,c_11,c_3,0.7049,0.9974924288749695
model_3194,m_2,m_1,c_11,c_9,0.7067,0.8492641107559205
model_3195,m_3,c_5,c_4,c_5,0.672,0.9517482318878174
model_3196,c_4,c_4,c_4,c_9,0.6764,0.9685583613395691
model_3197,c_4,c_1,c_5,c_9,0.7322,0.819435898399353
model_3198,c_4,m_2,c_6,m_1,0.7235,0.7985231947898864
model_3199,c_11,m_2,c_4,c_9,0.7537,0.7405305519104004
model_3200,c_12,m_2,m_2,c_9,0.7557,0.7154533637046814
model_3201,c_4,c_9,c_2,c_9,0.7457,0.7701454291343689
model_3202,c_8,c_9,c_2,c_9,0.7197,0.8141880417823791
model_3203,c_7,m_2,c_6,c_2,0.7515,0.7293611143112183
model_3204,m_2,c_6,c_11,c_2,0.6925,0.9216696003913879
